File,Line,Keyword,Code Snippet
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1778,pygame_draw,"pygame.draw.line(surface, color, center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1782,pygame_draw,"pygame.draw.circle(surface, color, center, radius, 1 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1792,pygame_draw,"pygame.draw.circle(surface, (105, 105, 105), (center[0] - 4 * SCALE_FACTOR, center[1] - 2 * SCALE_FACTOR), 4 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1793,pygame_draw,"pygame.draw.circle(surface, (105, 105, 105), (center[0], center[1] - 2 * SCALE_FACTOR), 6 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1794,pygame_draw,"pygame.draw.circle(surface, (105, 105, 105), (center[0] + 4 * SCALE_FACTOR, center[1] - 2 * SCALE_FACTOR), 4 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1795,pygame_draw,"pygame.draw.rect(surface, (105, 105, 105), (center[0] - 6 * SCALE_FACTOR, center[1] - 2 * SCALE_FACTOR, 12 * SCALE_FACTOR, 6 * SCALE_FACTOR))"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1807,pygame_draw,"pygame.draw.polygon(surface, color, bolt)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1821,pygame_draw,"pygame.draw.circle(surface, color, center, 6 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1822,pygame_draw,"pygame.draw.polygon(surface, (255, 140, 0), ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1834,pygame_draw,"pygame.draw.line(surface, (255, 69, 0), center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1835,pygame_draw,"pygame.draw.circle(surface, (255, 215, 0), end_pos, 1 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1850,pygame_draw,"pygame.draw.line(surface, color, center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1858,pygame_draw,"pygame.draw.line(surface, color, end_pos, branch_tip, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1861,pygame_draw,"pygame.draw.circle(surface, (255, 255, 255), center, 3 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1871,pygame_draw,"pygame.draw.circle(surface, color, center, 6 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1872,pygame_draw,"pygame.draw.polygon(surface, color, ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1884,pygame_draw,"pygame.draw.line(surface, (0, 100, 0), center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1885,pygame_draw,"pygame.draw.circle(surface, (0, 255, 0), end_pos, 1 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1895,pygame_draw,"pygame.draw.circle(surface, color, center, 6 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1903,pygame_draw,"pygame.draw.line(surface, color, center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1904,pygame_draw,"pygame.draw.circle(surface, (255, 255, 224), end_pos, 1 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1907,pygame_draw,"pygame.draw.circle(surface, (255, 255, 255), center, 3 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1921,update,EFFECT_DESIGNS.update({
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1929,update,EFFECT_DESIGNS.update({
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1947,pygame_draw,"pygame.draw.circle(surface, burst_color, center, 4 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1955,pygame_draw,"pygame.draw.line(surface, burst_color, center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1956,pygame_draw,"pygame.draw.circle(surface, (255, 140, 0), end_pos, 2 * SCALE_FACTOR)  # Ember color"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1967,pygame_draw,"pygame.draw.circle(surface, burst_color, center, 4 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1975,pygame_draw,"pygame.draw.line(surface, burst_color, center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1976,pygame_draw,"pygame.draw.circle(surface, (173, 216, 230), end_pos, 2 * SCALE_FACTOR)  # Light blue for ice"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1987,pygame_draw,"pygame.draw.circle(surface, burst_color, center, 4 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1995,pygame_draw,"pygame.draw.line(surface, burst_color, center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,1996,pygame_draw,"pygame.draw.circle(surface, (144, 238, 144), end_pos, 2 * SCALE_FACTOR)  # Light green for vibrancy"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2007,pygame_draw,"pygame.draw.circle(surface, burst_color, center, 4 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2015,pygame_draw,"pygame.draw.line(surface, burst_color, center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2016,pygame_draw,"pygame.draw.circle(surface, (255, 255, 224), end_pos, 2 * SCALE_FACTOR)  # Light yellow for radiance"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2031,pygame_draw,"pygame.draw.polygon(surface, (255, 0, 0), ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2038,pygame_draw,"pygame.draw.polygon(surface, (0, 0, 255), ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2045,pygame_draw,"pygame.draw.line(surface, (255, 255, 255),"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2048,pygame_draw,"pygame.draw.line(surface, (255, 255, 255),"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2061,pygame_draw,"pygame.draw.polygon(surface, (255, 0, 0), ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2068,pygame_draw,"pygame.draw.polygon(surface, (0, 128, 0), ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2075,pygame_draw,"pygame.draw.polygon(surface, (255, 255, 255), ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2090,pygame_draw,"pygame.draw.polygon(surface, (0, 0, 255), ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2102,pygame_draw,"pygame.draw.line(surface, (255, 255, 0), center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2105,pygame_draw,"pygame.draw.circle(surface, (255, 255, 255), center, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2119,pygame_draw,"pygame.draw.circle(surface, color, center, 6 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2120,pygame_draw,"pygame.draw.polygon(surface, (255, 140, 0), ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2132,pygame_draw,"pygame.draw.line(surface, (255, 69, 0), center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2133,pygame_draw,"pygame.draw.circle(surface, (255, 215, 0), end_pos, 1 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2148,pygame_draw,"pygame.draw.line(surface, color, center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2156,pygame_draw,"pygame.draw.line(surface, color, end_pos, branch_tip, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2159,pygame_draw,"pygame.draw.circle(surface, (255, 255, 255), center, 3 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2169,pygame_draw,"pygame.draw.circle(surface, color, center, 6 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2170,pygame_draw,"pygame.draw.polygon(surface, color, ["
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2182,pygame_draw,"pygame.draw.line(surface, (0, 100, 0), center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2183,pygame_draw,"pygame.draw.circle(surface, (0, 255, 0), end_pos, 1 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2193,pygame_draw,"pygame.draw.circle(surface, color, center, 6 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2201,pygame_draw,"pygame.draw.line(surface, color, center, end_pos, 2 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2202,pygame_draw,"pygame.draw.circle(surface, (255, 255, 224), end_pos, 1 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\icone_gen.py,2205,pygame_draw,"pygame.draw.circle(surface, (255, 255, 255), center, 3 * SCALE_FACTOR)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\map_color_analyser.py,46,blit,"screen.blit(loading_image, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\map_color_analyser.py,47,pygame_display_update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\map_color_analyser.py,47,update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\map_color_analyser.py,510,blit,"screen.blit(text_surface, (screen.get_width() // 2 - text_surface.get_width() // 2,"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\map_color_analyser.py,512,pygame_display_update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\map_color_analyser.py,512,update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\part_gen.py,32,pygame_draw,"pygame.draw.circle(surface, color, (center[0] * CELL_SIZE, center[1] * CELL_SIZE), radius * CELL_SIZE)"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\part_gen.py,44,pygame_draw,"pygame.draw.line(surface, color, (i * CELL_SIZE, y * CELL_SIZE), (i * CELL_SIZE, (y + 1) * CELL_SIZE))"
C:/Users/lierm/Documents/Games/ALLV8/src\assets\tools\part_gen.py,50,pygame_draw,"pygame.draw.rect(surface, color, pygame.Rect((start_x + i) * CELL_SIZE, start_y * CELL_SIZE, CELL_SIZE, CELL_SIZE))"
C:/Users/lierm/Documents/Games/ALLV8/src\config\game_class.py,90,update,self.state_engine.update(events)
C:/Users/lierm/Documents/Games/ALLV8/src\config\game_class.py,98,blit,"self.screen.blit(current_buffer, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\config\game_class.py,99,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\config\game_class.py,99,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\state_engine.py,51,update,self.current_state.update(events)
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\animation.py,21,update,effect.update(dt)
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\animations_handler.py,15,update,animation.update(dt)
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\anim_blue.py,69,update,"triangle.update({'points': points, 'size': size, 'initial_size': size, 'offset_x': x - self.target.rect.left, 'offset_y': y - self.target.rect.top})"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\anim_blue.py,91,pygame_draw,"pygame.draw.polygon(overlay, (255, 255, 255, 150), triangle['points'])"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\anim_blue.py,92,blit,"surface.blit(overlay, (0, 0), special_flags=pygame.BLEND_RGBA_ADD)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\anim_green.py,49,pygame_draw,"pygame.draw.circle(surface, (255, 255, 255, 100), bubble_pos, int(bubble['radius']))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\anim_red.py,34,pygame_draw,"pygame.draw.rect(overlay, (255, 255, 255, self.opacity), overlay.get_rect(), self.thickness)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\anim_red.py,35,blit,"surface.blit(overlay, (self.target.rect.left - self.thickness, self.target.rect.top - self.thickness))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\anim_yellow.py,36,pygame_draw,"pygame.draw.rect(screen, (255, 255, 0), subshape)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\black_hole.py,33,blit,"screen.blit(frame_surface, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\black_hole.py,36,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\black_hole.py,36,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\burn_effect.py,25,pygame_draw,"pygame.draw.rect(screen, self.color, self.target.rect, 3)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\freeze_effect.py,25,pygame_draw,"pygame.draw.rect(screen, self.color, self.target.rect, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\whirlwind_lightning.py,45,pygame_draw,"pygame.draw.circle(surface, self.color, (int(self.x), int(self.y)), self.radius)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\whirlwind_lightning.py,62,pygame_draw,"pygame.draw.line(surface, self.color, (self.x, self.y), (self.end_x, self.end_y), 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\whirlwind_lightning.py,90,update,spark.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\whirlwind_lightning.py,95,update,lightning.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\whirlwind_lightning.py,99,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\base_effects\whirlwind_lightning.py,99,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\gl\gl_plotter.py,100,blit,"target_surface.blit(gl_surf, (0,0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\gl\gpu_visualizer.py,267,update,self.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\gl\main.py,35,pygame_draw,"pygame.draw.circle(self.surface, (255, 0, 0, 128), (int(self.width / 2), int(self.height / 2)), 100)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\gl\main.py,38,pygame_draw,"pygame.draw.rect(self.surface, (0, 255, 0, 128), pygame.Rect(150, 150, 200, 100))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\gl\main.py,140,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\animation\gl\main.py,140,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\display_damage.py,188,blit,"screen.blit(text_info['text'], text_info['position'])"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\display_damage.py,206,blit,"screen.blit(hp_text, position)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,137,pygame_draw,"pygame.draw.circle(self.aoe_surface, self.color,"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,141,blit,pygame.display.get_surface().blit(
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,158,pygame_draw,"pygame.draw.circle(self.aoe_surface, self.color,"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,162,blit,pygame.display.get_surface().blit(
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,183,pygame_draw,"pygame.draw.line(self.aoe_surface, self.color, center, end_pos, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,185,blit,pygame.display.get_surface().blit(
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,200,pygame_draw,"pygame.draw.circle(self.aoe_surface, self.color,"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,204,blit,pygame.display.get_surface().blit(
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,222,pygame_draw,"pygame.draw.circle(self.aoe_surface, self.color,"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,226,blit,pygame.display.get_surface().blit(
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,240,pygame_draw,"pygame.draw.circle(self.aoe_surface, self.color,"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,244,blit,pygame.display.get_surface().blit(
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,274,pygame_draw,"pygame.draw.line(pygame.display.get_surface(), self.color, segment[0], segment[1], 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\aoe_mechanic.py,287,pygame_draw,"pygame.draw.line(pygame.display.get_surface(), self.color, start_pos, end_pos, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\cpcg\chaining_mechanic.py,230,blit,"pygame.display.get_surface().blit(self.trail_surface, trail_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,44,pygame_draw,"pygame.draw.circle(future_area, (255, 255, 255, alpha), (int(range_size), int(range_size)), int(range_size))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,45,blit,"surface.blit(future_area, (player_center[0] - range_size, player_center[1] - range_size))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,51,pygame_draw,"pygame.draw.rect(square_surface, (255, 255, 255, rand_alpha), (0, 0, square['rect'].width, square['rect'].height))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,52,blit,"surface.blit(square_surface, (square['rect'].x, square['rect'].y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,59,pygame_draw,"pygame.draw.circle(surface, (255, 255, 255), (int(particle['pos'][0]), int(particle['pos'][1])), 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,68,pygame_draw,"pygame.draw.circle(flash, (255, 255, 255, 255), (int(current_range), int(current_range)), int(current_range))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,69,blit,"surface.blit(flash, (player_center[0] - current_range, player_center[1] - current_range))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,72,pygame_draw,"pygame.draw.circle(dark, (0, 0, 0, 255), (int(current_range), int(current_range)), int(current_range))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,73,pygame_draw,"pygame.draw.circle(dark, (255, 255, 255, 255), (int(current_range), int(current_range)), int(current_range), 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,74,blit,"surface.blit(dark, (player_center[0] - current_range, player_center[1] - current_range))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,79,pygame_draw,"pygame.draw.line(grid, (255, 255, 255, 128), (x, 0), (x, int(current_range * 2)))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,81,pygame_draw,"pygame.draw.line(grid, (255, 255, 255, 128), (0, y), (int(current_range * 2), y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,82,blit,"surface.blit(grid, (player_center[0] - current_range, player_center[1] - current_range))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,88,pygame_draw,"pygame.draw.rect(sq_surface, (255, 255, 255, 255), (0, 0, square['rect'].width, square['rect'].height))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\melee\melee_attack_visuals.py,89,blit,"surface.blit(sq_surface, (square['rect'].x, square['rect'].y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\ranged\pcg.py,103,update,"attributes.update(rare_effects.get('attributes', {}))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\ranged\pcg.py,104,update,"effects.update(rare_effects.get('effects', {}))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\ranged\pcg.py,410,update,combined_keywords.update(keywords)
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\ranged\projectile.py,271,update,self.walkers.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\ranged\projectile.py,330,blit,"combined_image.blit(self.arcs_surface, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\ranged\projectile.py,331,blit,"surface.blit(combined_image, self.rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\ranged\projectile.py,339,update,self.proj_behav.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\combat\ranged\walker_class.py,391,blit,"surface.blit(temp_surface, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\dialogue_display.py,83,blit,"main_surface.blit(title_surf, title_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\dialogue_display.py,97,blit,"narrator_subsurface.blit(avatar_scaled, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\dialogue_display.py,115,blit,"main_surface.blit(avatar_scaled, avatar_rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\dialogue_display.py,200,blit,"player_subsurface.blit(line_surf, line_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\dialogue_display.py,208,blit,"self.screen.blit(main_surface, (self.main_dialogue_rect.x, self.main_dialogue_rect.y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\dialogue_display.py,236,blit,"surf.blit(line_surf, (x_offset, y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\dialogue_manager.py,156,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\dialogue_manager.py,156,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,150,pygame_draw,"pygame.draw.rect(surface, (255, 255, 255), rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,156,pygame_draw,"pygame.draw.rect(surface, (255, 255, 255), rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,169,blit,"surface.blit(scaled_avatar, rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,175,blit,"surface.blit(text_surf, text_rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,184,blit,"surface.blit(scaled_avatar, self.condensed_rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,193,pygame_draw,"pygame.draw.rect(surface, (255, 255, 255), rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,196,pygame_draw,"pygame.draw.rect(surface, (255, 255, 255), self.final_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,210,update,self.update(dt)
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,212,blit,"self.screen.blit(anim_surface, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,213,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\dialogue\intro_animation.py,213,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\draw.py,32,update,UIbar.update(buffer)
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\draw.py,33,update,game.world_manager.bottom_ui_bar.update(buffer)
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\draw.py,34,pygame_display_flip,#pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\draw.py,34,flip,#pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\game_loop.py,55,blit,"game.double_screen.blit(current_buffer, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\game_loop.py,58,blit,"screen.blit(game.double_screen, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\game_loop.py,59,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\game_loop.py,59,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\init_game.py,122,update,#self.animation_handler.update(self.clock.get_time())
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\update.py,15,update,game.all_sprites.update(game)  # Pass game_state to update
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\update.py,18,update,#game.player.attack_skills.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\update.py,21,update,mob.update(game)
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\update.py,31,update,game.arcade_zone.update(game)
C:/Users/lierm/Documents/Games/ALLV8/src\core\game\update.py,36,update,skill.update(game)
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\custom_inventory_loop.py,54,pygame_display_update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\custom_inventory_loop.py,54,update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\custom_inventory_loop.py,63,update,menu.update([event])  # Ensure menu updates with events
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\custom_inventory_loop.py,121,pygame_display_update,pygame.display.update()
